Female,DeerYear,ReprodStatus,Calf,SeenInRut,Fecundity,Age
PRI79,1990,Summer yeld,OXL91,0,1,11
PRI79,1991,Winter yeld,OXL92,0,1,12
PRI89,1992,Summer yeld,,0,0,3
PRL17,2020,Naive,EME21,-1,1,3
PRS98,2001,Naive,PTA02,0,1,3
PSS14,2017,Naive,,-1,0,3
PSS18,2021,Winter yeld,,-1,0,3
PTN93,1996,Naive,BAC97,-1,1,3
PTN93,1997,Summer yeld,BAC98,-1,1,4
PTN93,1998,Milk,BAC99,-1,1,5
PTN93,1999,Winter yeld,,-1,0,6
PTN93,2000,True yeld,,-1,0,7
PTN93,2001,True yeld,,-1,0,8
PTN93,2002,True yeld,BAC03,-1,1,9
PUE18,2021,Winter yeld,,-1,0,3
PUE18,2022,True yeld,ACO23,-1,1,4
PUF06,2009,Naive,,-1,0,3
PUF06,2010,Naive,ALL11,-1,1,4
PUF06,2011,Winter yeld,ALL12,-1,1,5
PUF06,2012,Milk,ALL13,-1,1,6
PUF06,2013,Milk,,-1,0,7
PUF06,2014,True yeld,ALL15,-1,1,8
PUF06,2015,Milk,ALL16,-1,1,9
PUF06,2016,Winter yeld,ALL17,-1,1,10
PUF06,2017,Milk,ALL18,-1,1,11
PUF06,2018,Summer yeld,ALL19,-1,1,12
PUF06,2019,Milk,ALL20,-1,1,13
PUF06,2020,Winter yeld,ALL21,-1,1,14
PUF06,2021,Winter yeld,,-1,0,15
PUF06,2022,True yeld,ALL23,-1,1,16
QTZ14,2017,Naive,,-1,0,3
QTZ14,2018,Naive,BAS19,-1,1,4
QTZ14,2019,Summer yeld,BAS20,-1,1,5
QTZ14,2020,Milk,BAS21,-1,1,6
QTZ14,2021,Milk,,-1,0,7
QTZ14,2022,True yeld,BAS23,-1,1,8
QTZ16,2019,Naive,ADI20,-1,1,3
QTZ16,2020,Winter yeld,ADI21,-1,1,4
QTZ16,2021,Winter yeld,,-1,0,5
QTZ16,2022,True yeld,ADI23,-1,1,6
QUN97,2000,Naive,CCA01,-1,1,3
RAP03,2006,Naive,,-1,0,3
RAP03,2007,Naive,HDI08,-1,1,4
RAP03,2008,Winter yeld,,-1,0,5
RAP03,2009,True yeld,,-1,0,6
RAP03,2010,True yeld,HDI11,-1,1,7
RAP03,2011,Winter yeld,,0,0,8
RAP06,2009,Naive,LEI10,-1,1,3
RAP06,2010,Winter yeld,,-1,0,4
RAP06,2011,True yeld,LEI12,-1,1,5
RAP06,2012,Milk,LEI13,-1,1,6
RAP06,2013,Milk,,-1,0,7
RAP06,2014,True yeld,LEI15,-1,1,8
RAP06,2015,Milk,LEI16,0,1,9
RAP97,2000,Naive,,-1,0,3
RAP97,2001,Naive,,-1,0,4
RAP97,2002,Naive,GRT03,0,1,5
RAS12,2015,Naive,MLA16,-1,1,3
RAS12,2016,Milk,,-1,0,4
RAS12,2017,True yeld,MLA18,-1,1,5
RAS12,2018,Milk,MLA19,-1,1,6
RAS12,2019,Milk,MLA20,-1,1,7
RAS12,2020,Milk,MLA21,-1,1,8
RAS12,2021,Milk,MLA22,-1,1,9
RAS12,2022,Milk,MLA23,-1,1,10
RAS13,2016,Naive,JMC17,-1,1,3
RAS13,2017,Summer yeld,JMC18,-1,1,4
RAS13,2018,Milk,JMC19,-1,1,5
RAS13,2019,Summer yeld,JMC20,-1,1,6
RAS13,2020,Milk,JMC21,-1,1,7
RAS13,2021,Milk,JMC22,-1,1,8
RAS13,2022,Summer yeld,JMC23,-1,1,9
RAS14,2017,Naive,,-1,0,3
RAS14,2018,Naive,REG19,-1,1,4
RAS14,2019,Milk,,-1,0,5
RAS14,2020,True yeld,REG21,-1,1,6
RAS14,2021,Milk,,-1,0,7
RAS14,2022,True yeld,REG23,-1,1,8
RAS16,2019,Naive,,-1,0,3
RAS16,2020,Naive,JAH21,-1,1,4
RAS16,2021,Milk,JAH22,-1,1,5
RAS16,2022,Milk,,-1,0,6
RAS18,2021,Naive,JAK22,-1,1,3
RAS18,2022,Milk,,-1,0,4
RBY02,2005,Naive,SAP06,-1,1,3
RBY02,2006,Winter yeld,,-1,0,4
RBY02,2007,True yeld,SAP08,-1,1,5
RBY02,2008,Winter yeld,SAP09,-1,1,6
RBY02,2009,Milk,,-1,0,7
RBY02,2010,True yeld,SAP11,-1,1,8
RBY02,2011,Winter yeld,SAP12,-1,1,9
RBY02,2012,Milk,,-1,0,10
RBY02,2013,True yeld,,-1,0,11
RBY02,2014,True yeld,SAP15,-1,1,12
RBY02,2015,Summer yeld,SAP16,-1,1,13
RBY03,2006,Naive,JAD07,-1,1,3
RBY03,2007,Milk,,-1,0,4
RBY03,2008,True yeld,JAD09,-1,1,5
RBY03,2009,Milk,,-1,0,6
RBY03,2010,True yeld,,-1,0,7
RBY03,2011,True yeld,JAD12,-1,1,8
RBY03,2012,Milk,JAD13,-1,1,9
RBY03,2013,Milk,,-1,0,10
RBY03,2014,True yeld,JAD15,-1,1,11
RBY03,2015,Summer yeld,,-1,0,12
RBY03,2016,True yeld,,-1,0,13
RBY03,2017,True yeld,,-1,0,14
RBY03,2018,True yeld,,-1,0,15
RBY03,2019,True yeld,,-1,0,16
RBY03,2020,True yeld,,-1,0,17
RBY03,2021,True yeld,,-1,0,18
RBY03,2022,True yeld,,-1,0,19
RBY05,2008,Summer yeld,ONY09,-1,1,3
RBY05,2009,Summer yeld,ONY10,-1,1,4
RBY05,2010,Summer yeld,ONY11,-1,1,5
RBY05,2011,Milk,ONY12,-1,1,6
RBY05,2012,Milk,ONY13,-1,1,7
RBY05,2013,Milk,ONY14,-1,1,8
RBY05,2014,Milk,ONY15,-1,1,9
RBY05,2015,Milk,ONY16,-1,1,10
RBY05,2016,Milk,ONY17,-1,1,11
RBY05,2017,Winter yeld,,-1,0,12
RBY05,2018,True yeld,,-1,0,13
RBY05,2019,True yeld,ONY20,-1,1,14
RBY05,2020,Milk,ONY21,-1,1,15
RDD14,2017,Naive,SUD18,-1,1,3
RDD14,2018,Summer yeld,SUD19,-1,1,4
RDD15,2018,Naive,ENI19,-1,1,3
RDD15,2019,Milk,ENI20,-1,1,4
RDD15,2020,Milk,,0,0,5
RED74,1977,Milk,,-1,0,3
RED74,1978,True yeld,MUS79,-1,1,4
RED74,1979,Milk,,-1,0,5
RED74,1980,True yeld,MUS81,-1,1,6
RED74,1981,Milk,,-1,0,7
RED74,1982,True yeld,MUS83,-1,1,8
RED74,1983,Milk,MUS84,-1,1,9
RED74,1984,Milk,MUS85,-1,1,10
RED74,1985,Milk,,-1,0,11
RED74,1986,True yeld,MUS87,-1,1,12
RED74,1987,Milk,,-1,0,13
RED74,1988,True yeld,MUS89,-1,1,14
RED74,1989,Milk,,-1,0,15
RED74,1990,True yeld,MUS91,-1,1,16
RED74,1991,Summer yeld,MUS92,-1,1,17
RED82,1985,Naive,FEN86,-1,1,3
RED82,1986,Milk,,-1,0,4
RED82,1987,True yeld,,-1,0,5
RED82,1988,True yeld,FEN89,-1,1,6
RED82,1989,Milk,FEN90,-1,1,7
RED82,1990,Milk,FEN91,-1,1,8
RED82,1991,Milk,FEN92,-1,1,9
REDYE,1972,Milk,RED73,0,1,3
REDYE,1973,Milk,RED74,-1,1,4
REDYE,1974,Milk,RED75,-1,1,5
REDYE,1975,Milk,RED76,-1,1,6
REDYE,1976,Summer yeld,RED77,-1,1,7
REDYE,1977,Milk,,-1,0,8
REDYE,1978,True yeld,RED79,-1,1,9
REDYE,1979,Milk,,-1,0,10
REDYE,1980,True yeld,RED81,-1,1,11
REDYE,1981,Milk,RED82,-1,1,12
REDYE,1982,Milk,,-1,0,13
REDYE,1983,True yeld,RED84,-1,1,14
REDYE,1984,Milk,,-1,0,15
REDYE,1985,True yeld,,-1,0,16
REDYE,1986,True yeld,,-1,0,17
REDYE,1987,True yeld,,-1,0,18
RGR71,1974,Milk,VER75,-1,1,3
RGR71,1975,Summer yeld,VER76,-1,1,4
RGR71,1976,Summer yeld,VER77,-1,1,5
RGR71,1977,Milk,VER78,-1,1,6
RGR71,1978,Milk,VER79,-1,1,7
RGR71,1979,Milk,VER80,-1,1,8
RGR71,1980,Milk,VER81,-1,1,9
RGR71,1981,Milk,VER82,-1,1,10
RGR71,1982,Winter yeld,VER83,-1,1,11
RGR71,1983,Winter yeld,VER84,-1,1,12
RGR71,1984,Milk,VER85,0,1,13
RGRHI,1969,Milk,RGR70,0,1,3
RGRHI,1970,Milk,RGR71,-1,1,4
RGRHI,1971,Milk,RGR72,-1,1,5
RGRHI,1972,Milk,RGR73,0,1,6
RGRHI,1973,Milk,RGR74,-1,1,7
RGRHI,1974,Milk,RGR75,-1,1,8
RGRHI,1975,Winter yeld,RGR76,-1,1,9
RGRHI,1976,Winter yeld,RGR77,-1,1,10
RGRHI,1977,Winter yeld,RGR78,-1,1,11
RGRHI,1978,Summer yeld,RGR79,-1,1,12
RGRHI,1979,Summer yeld,RGR80,-1,1,13
RGRHI,1980,Winter yeld,RGR81,-1,1,14
RHB18,2021,Naive,,-1,0,3
RHB18,2022,Naive,CUS23,-1,1,4
RHE14,2017,Naive,RHB18,-1,1,3
RHE14,2018,Milk,,-1,0,4
RHE14,2019,True yeld,RHB20,-1,1,5
RHE14,2020,Winter yeld,,-1,0,6
RHE14,2021,True yeld,RHB22,-1,1,7
RHE14,2022,Summer yeld,RHB23,-1,1,8
RHY86,1989,Winter yeld,,-1,0,3
RHY86,1990,True yeld,SUN91,-1,1,4
RHY86,1991,Milk,,-1,0,5
RHY86,1992,True yeld,SUN93,-1,1,6
RHY86,1993,Milk,SUN94,-1,1,7
RHY86,1994,Milk,,-1,0,8
RHY86,1995,True yeld,SUN96,-1,1,9
RHY86,1996,Milk,,-1,0,10
RHY86,1997,True yeld,SUN98,-1,1,11
RHY86,1998,Milk,,0,0,12
RHY88,1991,Naive,TAM92,-1,1,3
RHY88,1992,Summer yeld,TAM93,-1,1,4
RHY88,1993,Milk,TAM94,-1,1,5
RHY88,1994,Milk,TAM95,-1,1,6
RIB05,2008,Naive,BTT09,-1,1,3
RIB05,2009,Winter yeld,,-1,0,4
ROM02,2005,Naive,SFY06,-1,1,3
ROM02,2006,Milk,,-1,0,4
ROW73,1976,Winter yeld,KIN77,-1,1,3
ROW73,1977,Milk,KIN78,-1,1,4
ROW73,1978,Winter yeld,KIN79,-1,1,5
ROW73,1979,Milk,KIN80,-1,1,6
ROW73,1980,Summer yeld,KIN81,-1,1,7
ROW73,1981,Milk,KIN82,0,1,8
ROW74,1977,True yeld,ASH78,-1,1,3
ROW74,1978,Summer yeld,,-1,0,4
ROW74,1979,True yeld,ASH80,-1,1,5
ROW74,1980,Summer yeld,ASH81,0,1,6
ROW77,1980,Naive,,0,0,3
ROW77,1981,Naive,,0,0,4
ROW77,1982,Naive,SOR83,-1,1,5
ROW77,1983,Milk,SOR84,-1,1,6
ROW77,1984,Milk,,-1,0,7
ROW77,1985,True yeld,SOR86,-1,1,8
ROW77,1986,Summer yeld,,0,0,9
ROWAN,1968,Naive,,0,0,3
ROWAN,1969,Naive,,0,0,4
ROWAN,1970,Naive,,0,0,5
ROWAN,1971,Naive,,0,0,6
ROWAN,1972,Naive,ROW73,0,1,7
ROWAN,1973,Milk,ROW74,0,1,8
ROWAN,1974,Milk,ROW75,0,1,9
ROWAN,1975,Milk,,0,0,10
ROWAN,1976,True yeld,ROW77,-1,1,11
ROWAN,1977,Milk,ROW78,-1,1,12
ROWAN,1978,Summer yeld,,0,0,13
RPP03,2006,Summer yeld,SIG07,-1,1,3
RPP03,2007,Summer yeld,SIG08,-1,1,4
RPP03,2008,Winter yeld,SIG09,0,1,5
RPP08,2011,Naive,SPY12,-1,1,3
RPP08,2012,Milk,SPY13,-1,1,4
RPP08,2013,Milk,SPY14,-1,1,5
RPP08,2014,Milk,SPY15,-1,1,6
RPP08,2015,Milk,SPY16,-1,1,7
RPP08,2016,Milk,SPY17,-1,1,8
RPP08,2017,Milk,SPY18,-1,1,9
RPP08,2018,Milk,SPY19,-1,1,10
RPP08,2019,Milk,SPY20,-1,1,11
RPP08,2020,Winter yeld,,-1,0,12
RPP08,2021,True yeld,SPY22,-1,1,13
RPP08,2022,Milk,SPY23,-1,1,14
RPP11,2014,Summer yeld,SLK15,-1,1,3
RPP12,2015,Naive,,0,0,3
RPP12,2016,Naive,WEA17,-1,1,4
RTH72,1975,Naive,,0,0,3
RTH72,1976,Naive,,0,0,4
